ip,provider,confidence,country,city,server_type,asn,asn_name,source,source_date,hostname,collection_method,threat_relevance,ip_role,prefix,score_prehire,tier_prehire,score_posthire,tier_posthire,indicator_id,first_seen,last_seen,active
51.195.140.210,astrill,medium,FR,,exit,AS16276,"OVH - OVH SAS, FR",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
104.140.119.59,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
104.140.119.48,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
104.140.119.189,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
104.140.119.91,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
104.140.119.61,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
104.140.119.122,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
146.71.125.3,astrill,medium,US,,exit,AS53850,"GORILLASERVERS - GorillaServers, Inc., US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
104.161.20.141,astrill,medium,US,,exit,AS53755,"IOFLOOD - Input Output Flood LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
161.202.69.55,astrill,medium,US,,exit,AS36351,"SOFTLAYER - IBM Cloud, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
185.65.205.130,astrill,medium,GB,,exit,AS59895,"BINARYRACKS-AS - Binary Racks Limited, GB",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
141.105.67.183,astrill,medium,RU,,exit,AS50867,"ORG-LVA15-AS - HOSTKEY B.V., NL",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
209.239.115.54,astrill,medium,DE,,exit,AS30083,"AS-30083-US-VELIA-NET - velia.net, DE",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
104.223.7.2,astrill,medium,US,,exit,AS203020,"HostRoyale - HostRoyale Technologies Pvt Ltd, IN",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
38.170.181.215,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
38.154.253.100,astrill,medium,US,,exit,AS55286,"SERVER-MANIA - B2 Net Solutions Inc., CA",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
79.124.1.141,astrill,confirmed,BG,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
79.124.1.58,astrill,confirmed,BG,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
79.124.1.231,astrill,confirmed,BG,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
79.124.1.151,astrill,confirmed,BG,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
144.48.61.248,astrill,confirmed,GB,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
144.48.61.138,astrill,confirmed,GB,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
144.48.61.27,astrill,confirmed,GB,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
154.21.14.45,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
103.6.219.60,astrill,confirmed,AU,,exit,AS6939,"HURRICANE - Hurricane Electric LLC, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
207.126.93.15,astrill,medium,US,,exit,AS6939,"HURRICANE - Hurricane Electric LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
104.140.119.116,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
104.140.119.185,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
104.140.119.62,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
104.140.119.24,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
192.200.115.227,astrill,medium,US,,exit,AS53850,"GORILLASERVERS - GorillaServers, Inc., US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
205.178.183.70,astrill,medium,,,exit,,,spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
50.7.233.187,astrill,medium,US,,exit,AS30058,"FDCSERVERS - FDCservers.net, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
38.107.114.217,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
38.86.135.144,astrill,medium,US,,exit,AS63023,"AS-GLOBALTELEHOST - GTHost, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
108.181.46.198,astrill,medium,CA,,exit,AS40676,"AS40676 - Psychz Networks, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
38.170.181.251,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
38.170.181.167,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
38.170.181.131,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
79.124.1.126,astrill,confirmed,BG,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
79.124.1.19,astrill,confirmed,BG,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
79.124.1.198,astrill,confirmed,BG,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
144.48.61.101,astrill,confirmed,GB,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
144.48.61.64,astrill,confirmed,GB,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
149.154.156.96,astrill,medium,AT,,exit,AS57169,"EDIS-AS-EU - EDIS GmbH, AT",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
66.203.112.68,astrill,medium,US,,exit,AS396356,"LATITUDE-SH - Latitude.sh, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
104.244.210.20,astrill,medium,US,,exit,AS13737,"AS-INCX - Interconnecx, LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
104.140.119.2,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
207.126.94.99,astrill,medium,US,,exit,AS6939,"HURRICANE - Hurricane Electric LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
45.250.255.140,astrill,medium,US,,exit,AS396356,"LATITUDE-SH - Latitude.sh, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
161.202.236.163,astrill,medium,US,,exit,AS36351,"SOFTLAYER - IBM Cloud, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
104.223.98.2,astrill,medium,US,,exit,AS36352,"AS-COLOCROSSING - HostPapa, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
23.108.85.207,astrill,medium,US,,exit,AS27411,"LEASEWEB-USA-CHI - Leaseweb USA, Inc., US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
108.170.53.158,astrill,medium,US,,exit,AS20454,"SSASN2 - SECURED SERVERS LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
103.13.115.27,astrill,medium,IN,,exit,AS146943,"TIER4CLOU-AS - Tier 4 Cloud Services, IN",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
61.218.132.195,astrill,medium,TW,,exit,AS3462,"HINET - Data Communication Business Group, TW",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
38.170.181.104,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
38.170.181.117,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
38.170.181.226,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
38.154.253.97,astrill,medium,US,,exit,AS55286,"SERVER-MANIA - B2 Net Solutions Inc., CA",spur_2024,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,20,strong,20,strong,VPN-002,2026-05-07,2026-06-04,true
79.124.1.217,astrill,confirmed,BG,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
79.124.1.196,astrill,confirmed,BG,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
79.124.1.21,astrill,confirmed,BG,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
79.124.1.39,astrill,confirmed,BG,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
79.124.1.226,astrill,confirmed,BG,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
144.48.61.182,astrill,confirmed,GB,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
144.48.61.38,astrill,confirmed,GB,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
144.48.61.209,astrill,confirmed,GB,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
144.48.61.234,astrill,confirmed,GB,,exit,AS62240,"Clouvider - Clouvider Limited, GB",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
104.140.119.188,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
104.140.119.77,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2024-01-01,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)",egress,,25,anchor,30,anchor,VPN-001,2026-05-07,2026-06-04,true
